fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,pf,qf,pt,qt,mu_sf,mu_st,mu_angmin,mu_angmax
6032,6207,0.01092,0.04528,0.00768,149,0,0,0,0,1,0,0,-67.97,-52.72,68.78,55.27,0,0,0,0
6217,6032,0.00379,0.02164,0.00325,98,0,0,0,0,1,0,0,-31.46,-42.12,31.57,42.41,0,0,0,0
6034,6033,0.00014,0.00944,0,1058,0,0,1,0,1,0,0,-411.06,-96.71,411.3,113.32,0,0,0,0
6107,6033,0.00039,0.00803,0.56039,2768,0,0,0,0,1,0,0,665.29,134.42,-663.57,-157.69,0,0,0,0
6033,6342,0.00011,0.00135,0.0896,2020,0,0,0,0,1,0,0,252.27,44.37,-252.2,-52.76,0,0,0,0
6035,6034,0.0004,0.01618,0,540,0,0,1,0,1,0,0,-328,-50.33,328.44,68.3,0,0,0,0
6035,6034,0.0004,0.01618,0,540,0,0,1,0,1,0,0,-328,-50.33,328.44,68.3,0,0,0,0
6108,6034,0.00498,0.04865,0.0936,548,0,0,0,0,1,0,0,183.39,-5.4,-181.76,11.87,0,0,0,0
6034,6119,0.00307,0.02194,0.04,443,0,0,0,0,1,0,0,0.32,-16.5,-0.31,12.48,0,0,0,0
6034,6255,0.00338,0.02413,0.044,443,0,0,0,0,1,0,0,-147.52,-14.04,148.25,14.76,0,0,0,0
6034,6343,0.00082,0.00798,0.01535,548,0,0,0,0,1,0,0,83.13,-21.22,-83.07,20.24,0,0,0,0
6061,6035,0.00446,0.03049,0.00519,221,0,0,0,0,1,0,0,-105.76,-1.04,106.27,4,0,0,0,0
6061,6035,0.00446,0.03049,0.00519,221,0,0,0,0,1,0,0,-105.76,-1.04,106.27,4,0,0,0,0
6123,6035,0.00473,0.03056,0.00583,221,0,0,0,0,1,0,0,-94.68,-12.41,95.12,14.69,0,0,0,0
6123,6035,0.00473,0.03056,0.00583,221,0,0,0,0,1,0,0,-94.68,-12.41,95.12,14.69,0,0,0,0
6035,6306,0.00918,0.05241,0.00787,98,0,0,0,0,1,0,0,46.85,4.79,-46.65,-4.39,0,0,0,0
6037,6036,0.00033,0.0183,0,467,0,0,1,0,1,0,0,-262.16,-11.79,262.38,24.15,0,0,0,0
6037,6036,0.00033,0.0183,0,467,0,0,1,0,1,0,0,-262.16,-11.79,262.38,24.15,0,0,0,0
6037,6036,0.00033,0.0183,0,467,0,0,1,0,1,0,0,-262.16,-11.79,262.38,24.15,0,0,0,0
6036,6067,0.00172,0.01789,0.06095,750,0,0,0,0,1,0,0,-236.16,-11.08,237.1,14.5,0,0,0,0
6036,6142,0.00123,0.01275,0.04344,750,0,0,0,0,1,0,0,-290.67,-13.46,291.69,19.47,0,0,0,0
6036,6142,0.00123,0.01275,0.04344,750,0,0,0,0,1,0,0,-290.67,-13.46,291.69,19.47,0,0,0,0
6287,6036,0.00203,0.01984,0.03818,548,0,0,0,0,1,0,0,-65.33,-2.06,65.42,-1.03,0,0,0,0
6036,6334,0.00352,0.02515,0.04586,443,0,0,0,0,1,0,0,-35.05,-33.43,35.12,29.21,0,0,0,0
6094,6037,0.00228,0.01555,0.00264,221,0,0,0,0,1,0,0,-125.35,13.93,125.71,-11.76,0,0,0,0
6094,6037,0.00228,0.01555,0.00264,221,0,0,0,0,1,0,0,-125.35,13.93,125.71,-11.76,0,0,0,0
6220,6037,0.00245,0.01672,0.00284,221,0,0,0,0,1,0,0,-128.77,-3.24,129.17,5.69,0,0,0,0
6220,6037,0.00245,0.01672,0.00284,221,0,0,0,0,1,0,0,-128.77,-3.24,129.17,5.69,0,0,0,0
6220,6037,0.00245,0.01672,0.00284,221,0,0,0,0,1,0,0,-128.77,-3.24,129.17,5.69,0,0,0,0
6039,6038,0.00027,0.0133,0,1269,0,0,1,0,1,0,0,-521.61,-113.51,522.37,150.88,0,0,0,0
6041,6038,0.0004,0.02009,0,296,0,0,1,0,1,0,0,0,20.48,0,-20.4,0,0,0,0
6042,6038,0.00042,0.03102,0,479,0,0,1,0,1,0,0,0,47.53,0.01,-46.88,0,0,0,0
6038,6066,0.00105,0.01278,0.84902,2020,0,0,0,0,1,0,0,-306.4,-16.72,307.35,-61.16,0,0,0,0
6254,6038,0.00024,0.00295,0.19592,2020,0,0,0,0,1,0,0,309.45,-145.88,-309.19,128.54,0,0,0,0
6349,6038,0.00017,0.002,0.13292,2020,0,0,0,0,1,0,0,-93.14,182.23,93.21,-195.42,0,0,0,0
6040,6039,0.00064,0.0344,0,285.39,0,0,1,0,1,0,0,-197.85,-28.43,198.1,42.35,0,0,0,0
6040,6039,0.00064,0.0344,0,285.39,0,0,1,0,1,0,0,-197.85,-28.43,198.1,42.35,0,0,0,0
6222,6039,0.00129,0.00919,0.01675,443,0,0,0,0,1,0,0,-125.19,-29,125.4,28.81,0,0,0,0
6040,6224,0.00927,0.03846,0.00653,149,0,0,0,0,1,0,0,62.72,2.99,-62.35,-2.09,0,0,0,0
6043,6236,0.0039,0.02665,0.00453,221,0,0,0,0,1,0,0,-52.94,-17.21,53.06,17.58,0,0,0,0
6043,6236,0.0039,0.02665,0.00453,221,0,0,0,0,1,0,0,-52.94,-17.21,53.06,17.58,0,0,0,0
6335,6043,0.00217,0.01509,0.00247,221,0,0,0,0,1,0,0,21.22,3.62,-21.21,-3.8,0,0,0,0
6335,6043,0.00217,0.01509,0.00247,221,0,0,0,0,1,0,0,21.22,3.62,-21.21,-3.8,0,0,0,0
6044,6203,0.00617,0.02696,0.00411,149,0,0,0,0,1,0,0,57.18,-7.57,-56.97,8.06,0,0,0,0
6204,6044,0.00268,0.01111,0.00189,149,0,0,0,0,1,0,0,-19.04,23.22,19.06,-23.31,0,0,0,0
6044,6284,0.00593,0.02596,0.00395,149,0,0,0,0,1,0,0,-68.92,2.85,69.21,-2,0,0,0,0
6044,6323,0.0021,0.01432,0.00244,221,0,0,0,0,1,0,0,-12.8,11.42,12.81,-11.62,0,0,0,0
6044,6323,0.0021,0.01432,0.00244,221,0,0,0,0,1,0,0,-12.8,11.42,12.81,-11.62,0,0,0,0
6046,6045,8e-05,0.0073,0,1198,0,0,1,0,1,0,0,-779.7,-49.76,780.17,92.55,0,0,0,0
6048,6045,0.0014,0.07775,0,233,0,0,1,0,1,0,0,0,-0,-0,0,0,0,0,0
6049,6045,0.00046,0.04414,0,283,0,0,1,0,1,0,0,-0,-0,0,0,0,0,0,0
6050,6045,0.00056,0.04367,0,256,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
6051,6045,0.00035,0.0254,0,351,0,0,1,0,1,0,0,57.24,29.22,-57.23,-28.24,0,0,0,0
6052,6045,0.00074,0.03404,0,342,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
6053,6045,0.00028,0.02922,0,352,0,0,1,0,1,0,0,57.24,29.22,-57.23,-28.09,0,0,0,0
6054,6045,0.00061,0.05567,0,338,0,0,1,0,1,0,0,57.24,26.14,-57.22,-24.1,0,0,0,0
6066,6045,0.00059,0.00714,0.47436,2020,0,0,0,0,1,0,0,458.43,-54.61,-457.25,18.97,0,0,0,0
6210,6045,0.00142,0.01727,1.1471,2020,0,0,0,0,1,0,0,289.27,-26.51,-288.14,-81.6,0,0,0,0
6045,6234,0.00031,0.0037,0.24613,2020,0,0,0,0,1,0,0,136.9,50.52,-136.83,-75.57,0,0,0,0
6047,6046,0.00056,0.0418,0,320,0,0,1,0,1,0,0,-192.56,-5.02,192.77,20.1,0,0,0,0
6047,6046,0.00056,0.0418,0,320,0,0,1,0,1,0,0,-192.56,-5.02,192.77,20.1,0,0,0,0
6198,6046,0.00141,0.01004,0.0183,523,0,0,0,0,1,0,0,-181.74,-28.53,182.2,29.93,0,0,0,0
6046,6285,0.00296,0.02891,0.05562,647,0,0,0,0,1,0,0,211.97,-20.37,-210.68,27.13,0,0,0,0
6047,6150,0.00335,0.02337,0.00382,221,0,0,0,0,1,0,0,83.04,-30.1,-82.78,31.48,0,0,0,0
6047,6150,0.00335,0.02337,0.00382,221,0,0,0,0,1,0,0,83.04,-30.1,-82.78,31.48,0,0,0,0
6291,6047,0.00187,0.01206,0.0023,221,0,0,0,0,1,0,0,-34.57,-13.96,34.6,13.89,0,0,0,0
6291,6047,0.00187,0.01206,0.0023,221,0,0,0,0,1,0,0,-34.57,-13.96,34.6,13.89,0,0,0,0
6226,6055,0.018,0.10807,0.01467,98,0,0,0,0,1,0,0,-25.59,-3.09,25.7,2.25,0,0,0,0
6055,6286,0.00882,0.0504,0.00757,98,0,0,0,0,1,0,0,-30.63,-3.64,30.71,3.3,0,0,0,0
6057,6056,0.00023,0.01095,0,1171,0,0,1,0,1,0,0,-474.99,-28.12,475.49,51.98,0,0,0,0
6056,6066,0.00014,0.00165,0.10973,2020,0,0,0,0,1,0,0,665.01,-158.16,-664.39,153.94,0,0,0,0
6161,6056,0.00011,0.00227,0.15827,3146,0,0,0,0,1,0,0,973.31,-0.47,-972.32,4.29,0,0,0,0
6298,6056,8e-05,0.001,0.06674,2020,0,0,0,0,1,0,0,168.21,-108.51,-168.18,101.89,0,0,0,0
6058,6057,0.00061,0.02173,0,328,0,0,1,0,1,0,0,-193.16,-25.64,193.38,33.7,0,0,0,0
6058,6057,0.00061,0.02173,0,328,0,0,1,0,1,0,0,-193.16,-25.64,193.38,33.7,0,0,0,0
6067,6057,0.001,0.00977,0.01879,548,0,0,0,0,1,0,0,-13.59,7.45,13.59,-9.38,0,0,0,0
6057,6177,0.00628,0.06139,0.11812,548,0,0,0,0,1,0,0,74.63,-29.91,-74.26,21.13,0,0,0,0
6058,6124,0.00613,0.04269,0.00698,221,0,0,0,0,1,0,0,90.98,3.11,-90.49,-0.36,0,0,0,0
6058,6124,0.00613,0.04269,0.00698,221,0,0,0,0,1,0,0,90.98,3.11,-90.49,-0.36,0,0,0,0
6058,6124,0.00613,0.04269,0.00698,221,0,0,0,0,1,0,0,90.98,3.11,-90.49,-0.36,0,0,0,0
6300,6058,0.00293,0.01895,0.00362,221,0,0,0,0,1,0,0,65.4,9.08,-65.27,-8.65,0,0,0,0
6357,6059,0.01709,0.07089,0.01203,149,0,0,0,0,1,0,0,30.82,-14.9,-30.63,14.42,0,0,0,0
6060,6157,0.00969,0.05535,0.00832,221,0,0,0,0,1,0,0,30.77,-0.29,-30.68,-0.04,0,0,0,0
6314,6060,0.00648,0.02889,0.00424,149,0,0,0,0,1,0,0,36.99,-23.38,-36.87,23.49,0,0,0,0
6061,6219,0.00959,0.02345,0.00307,221,0,0,0,0,1,0,0,30.19,-36.53,-29.97,36.76,0,0,0,0
6061,6224,0.01257,0.03074,0.00403,98,0,0,0,0,1,0,0,33.42,-3.3,-33.27,3.26,0,0,0,0
6063,6062,0.00012,0.00745,0,1206,0,0,1,0,1,0,0,-728.49,-16.31,729.11,54.68,0,0,0,0
6075,6062,0.0006,0.00726,0.48242,2020,0,0,0,0,1,0,0,379.02,-35.02,-378.19,-5.08,0,0,0,0
7199,6062,0.00097,0.01173,0.77933,2020,0,0,0,0,1,0,0,352.07,-17.79,-350.92,-49.6,0,0,0,0
6064,6063,0.00104,0.04096,0,200,0,0,1,0,1,0,0,-140.94,-8.88,141.15,16.91,0,0,0,0
6063,6192,0.00419,0.04091,0.07872,647,0,0,0,0,1,0,0,286.02,-1.31,-282.7,25.71,0,0,0,0
8094,6063,0.00384,0.03753,0.07222,800,0,0,0,0,1,0,0,-297.94,24.95,301.32,0.71,0,0,0,0
6064,6341,0.01342,0.05869,0.00894,149,0,0,0,0,1,0,0,58.47,-14.48,-57.99,15.66,0,0,0,0
6065,6262,0.00781,0.04461,0.0067,98,0,0,0,0,1,0,0,-13.03,6.07,13.04,-6.64,0,0,0,0
6067,6066,0.00017,0.00814,0,1115,0,0,1,0,1,0,0,-521.57,-57.4,522.02,78.95,0,0,0,0
6069,6066,0.00023,0.01215,0,667,0,0,1,0,1,0,0,123.82,30.75,-123.79,-28.88,0,0,0,0
6070,6066,0.00044,0.02944,0,677,0,0,1,0,1,0,0,131.3,13.73,-131.23,-8.89,0,0,0,0
6071,6066,0.00013,0.00964,0,670,0,0,1,0,1,0,0,105.91,39.69,-105.89,-38.52,0,0,0,0
6072,6066,0.00026,0.02419,0,679,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
6073,6066,0.00026,0.01616,0,664,0,0,1,0,1,0,0,131.3,23.42,-131.26,-20.71,0,0,0,0
6074,6066,0.00036,0.01602,0,666,0,0,1,0,1,0,0,131.3,22.78,-131.24,-20.1,0,0,0,0
6068,6067,0.00105,0.0432,0,300,0,0,1,0,1,0,0,-159.84,-7.53,160.1,18.31,0,0,0,0
6068,6067,0.00105,0.0432,0,300,0,0,1,0,1,0,0,-159.84,-7.53,160.1,18.31,0,0,0,0
6279,6067,0.00289,0.02062,0.0376,443,0,0,0,0,1,0,0,22.16,-2.63,-22.14,-1.18,0,0,0,0
6076,6075,0.00022,0.01507,0,1058,0,0,1,0,1,0,0,-263.22,14.32,263.37,-4.27,0,0,0,0
6078,6075,0.00016,0.01164,0,1159,0,0,1,0,1,0,0,477.33,-68.73,-476.96,95.2,0,0,0,0
6079,6075,9e-05,0.00542,0,1165,0,0,1,0,1,0,0,328.94,-68.73,-328.85,74.65,0,0,0,0
6080,6075,8e-05,0.0074,0,1152,0,0,1,0,1,0,0,328.94,-68.73,-328.86,76.84,0,0,0,0
6075,6101,0.00034,0.00413,0.27429,2020,0,0,0,0,1,0,0,432.04,-112.78,-431.4,91.96,0,0,0,0
7018,6075,0.00154,0.01865,1.2391,2020,0,0,0,0,1,0,0,-60.17,-34.07,60.24,-94.63,0,0,0,0
6077,6076,0.0007,0.0251,0,185.22,0,0,1,0,1,0,0,-150.9,5.62,151.05,-0.12,0,0,0,0
6102,6076,0.00351,0.02507,0.04571,850,0,0,0,0,1,0,0,-138.24,20.78,138.9,-20.82,0,0,0,0
6188,6076,0.00528,0.03774,0.0688,443,0,0,0,0,1,0,0,26.77,-13.48,-26.73,6.62,0,0,0,0
6077,6135,0.01114,0.04621,0.00784,149,0,0,0,0,1,0,0,59.55,14.5,-59.15,-13.64,0,0,0,0
6077,6311,0.01033,0.04605,0.00675,149,0,0,0,0,1,0,0,91.35,-20.12,-90.48,23.28,0,0,0,0
6082,6081,0.00602,0.1165,0,80,0,0,1,0,1,0,0,41.37,13.85,-41.27,-11.8,0,0,0,0
6083,6081,0.00631,0.2531,0,80,0,0,1,0,1,0,0,65.3,10.38,-65.05,-0.15,0,0,0,0
6081,6156,0.00412,0.01838,0.0027,156.45,0,0,0,0,1,0,0,90.02,18.35,-89.69,-17.14,0,0,0,0
6212,6081,0.00581,0.0241,0.00409,149,0,0,0,0,1,0,0,-16.28,6.03,16.29,-6.39,0,0,0,0
6085,6084,0.01088,0.45298,0,31,0,0,1,0,1,0,0,1.05,0,-1.05,0,0,0,0,0
6086,6084,0.00567,0.21309,0,41,0,0,1,0,1,0,0,22.5,-0,-22.47,1.07,0,0,0,0
6087,6084,0.01529,0.2834,0,43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6088,6084,0.00292,0.0945,0,25,0,0,1,0,1,0,0,7.95,-0,-7.95,0.06,0,0,0,0
6089,6084,0.00558,0.2567,0,25,0,0,1,0,1,0,0,10.42,-0,-10.41,0.28,0,0,0,0
6090,6084,0.00213,0.09907,0,46,0,0,1,0,1,0,0,30.52,-0,-30.5,0.91,0,0,0,0
6084,6136,0.00536,0.03659,0.00622,221,0,0,0,0,1,0,0,101.75,-27.72,-101.17,31.11,0,0,0,0
6084,6355,0.00317,0.01386,0.00211,221,0,0,0,0,1,0,0,-29.37,25.4,29.42,-25.41,0,0,0,0
6091,6176,0.01965,0.04804,0.00629,221,0,0,0,0,1,0,0,-56.88,38.81,57.8,-37.2,0,0,0,0
6251,6091,0.00626,0.03578,0.00538,102.9,0,0,0,0,1,0,0,-18.99,-31.99,19.08,31.94,0,0,0,0
6265,6092,0.03066,0.13415,0.02043,221,0,0,0,0,1,0,0,108.87,-26.69,-105.16,40.75,0,0,0,0
6092,6340,0.02123,0.09289,0.01415,221,0,0,0,0,1,0,0,69.5,-2.33,-68.53,5.08,0,0,0,0
6094,6093,0.01077,0.02588,0.00351,98,0,0,0,0,1,0,0,37.41,13.97,-37.25,-13.92,0,0,0,0
6093,6191,0.00537,0.02229,0.00378,149,0,0,0,0,1,0,0,-3.29,2.44,3.3,-2.81,0,0,0,0
6094,6352,0.00312,0.02171,0.00355,221,0,0,0,0,1,0,0,72.66,-30.54,-72.47,31.5,0,0,0,0
6094,6352,0.00312,0.02171,0.00355,221,0,0,0,0,1,0,0,72.66,-30.54,-72.47,31.5,0,0,0,0
6116,6095,0.02712,0.06628,0.00868,98,0,0,0,0,1,0,0,-17.49,-3.45,17.57,2.79,0,0,0,0
6095,6353,0.00442,0.03018,0.00514,221,0,0,0,0,1,0,0,-54.77,23.36,54.92,-22.81,0,0,0,0
6095,6353,0.00442,0.03018,0.00514,221,0,0,0,0,1,0,0,-54.77,23.36,54.92,-22.81,0,0,0,0
6095,6358,0.00976,0.04048,0.00687,250,0,0,0,0,1,0,0,23.59,-68.88,-23.08,70.28,0,0,0,0
6196,6096,0.02156,0.08942,0.01517,149,0,0,0,0,1,0,0,-45.4,-15.67,45.89,16.11,0,0,0,0
6096,6202,0.01774,0.10129,0.01522,98,0,0,0,0,1,0,0,-13.9,15.21,13.98,-16.37,0,0,0,0
6096,6340,0.02271,0.13634,0.0185,98,0,0,0,0,1,0,0,-21.67,11.27,21.8,-12.41,0,0,0,0
6097,6220,0.00366,0.025,0.00425,221,0,0,0,0,1,0,0,-65.56,-17.47,65.73,18.2,0,0,0,0
6097,6220,0.00366,0.025,0.00425,221,0,0,0,0,1,0,0,-65.56,-17.47,65.73,18.2,0,0,0,0
6097,6225,0.01044,0.04569,0.00696,149,0,0,0,0,1,0,0,25.76,5.09,-25.68,-5.47,0,0,0,0
6098,6123,0.00317,0.02048,0.00391,221,0,0,0,0,1,0,0,-60.38,-2.84,60.5,3.23,0,0,0,0
6098,6123,0.00317,0.02048,0.00391,221,0,0,0,0,1,0,0,-60.38,-2.84,60.5,3.23,0,0,0,0
6098,6208,0.00691,0.01691,0.00221,98,0,0,0,0,1,0,0,8.15,-30.21,-8.08,30.17,0,0,0,0
6098,6289,0.00552,0.02415,0.00368,149,0,0,0,0,1,0,0,-19.6,-1.57,19.63,1.31,0,0,0,0
6099,6204,0.00266,0.01519,0.00228,98,0,0,0,0,1,0,0,19.96,-8.88,-19.95,8.72,0,0,0,0
6099,6225,0.0031,0.01769,0.00266,98,0,0,0,0,1,0,0,49.95,21.15,-49.86,-20.89,0,0,0,0
6099,6310,0.00667,0.02767,0.0047,149,0,0,0,0,1,0,0,-91.29,-18.33,91.87,20.26,0,0,0,0
6100,6128,0.01671,0.10034,0.01362,98,0,0,0,0,1,0,0,25.39,2.38,-25.28,-3.08,0,0,0,0
6180,6100,0.00956,0.0418,0.00637,149,0,0,0,0,1,0,0,55.21,-23.02,-54.87,23.89,0,0,0,0
6283,6100,0.00566,0.0323,0.00485,98,0,0,0,0,1,0,0,8.32,36.91,-8.24,-36.95,0,0,0,0
6102,6101,0.00013,0.0085,0,1307,0,0,1,0,1,0,0,-672.11,10.01,672.68,26.82,0,0,0,0
6104,6101,0.00031,0.02423,0,378,0,0,1,0,1,0,0,60.33,30.79,-60.32,-29.74,0,0,0,0
6105,6101,0.00037,0.03898,0,368,0,0,1,0,1,0,0,60.33,30.79,-60.32,-29.12,0,0,0,0
6106,6101,0.00018,0.00963,0,560,0,0,1,0,1,0,0,120.67,61.59,-120.64,-59.92,0,0,0,0
6103,6102,0.00102,0.04506,0,439,0,0,1,0,1,0,0,-233.8,37.34,234.34,-13.53,0,0,0,0
6103,6117,0.00862,0.06005,0.00982,221,0,0,0,0,1,0,0,72.31,0.48,-71.89,1.44,0,0,0,0
6103,6117,0.00862,0.06005,0.00982,221,0,0,0,0,1,0,0,72.31,0.48,-71.89,1.44,0,0,0,0
6103,6183,0.01177,0.05149,0.00784,149,0,0,0,0,1,0,0,54.96,14.95,-54.6,-14.19,0,0,0,0
6108,6107,0.00061,0.04374,0,380,0,0,1,0,1,0,0,-1.52,-45.13,1.53,46,0,0,0,0
6110,6107,0.00015,0.01079,0,1181,0,0,1,0,1,0,0,301.21,88.04,-301.07,-78.22,0,0,0,0
6111,6107,0.00014,0.01069,0,1208,0,0,1,0,1,0,0,293.66,88.94,-293.54,-79.63,0,0,0,0
6107,8082,0.00113,0.01368,0.90909,2020,0,0,0,0,1,0,0,-176.43,-44.64,176.76,-48.13,0,0,0,0
6109,6108,0.00252,0.10367,0,137,0,0,1,0,1,0,0,-48.93,-2.64,48.99,5.1,0,0,0,0
6108,6192,0.00493,0.03524,0.06426,523,0,0,0,0,1,0,0,-230.86,45.43,233.55,-32.81,0,0,0,0
6338,6109,0.03888,0.09504,0.01244,98,0,0,0,0,1,0,0,-34.03,1.32,34.49,-1.45,0,0,0,0
6113,6175,0.00078,0.00501,0.00096,221,0,0,0,0,1,0,0,33.54,18.86,-33.53,-18.88,0,0,0,0
6113,6175,0.00078,0.00501,0.00096,221,0,0,0,0,1,0,0,33.54,18.86,-33.53,-18.88,0,0,0,0
6113,6345,0.00258,0.01129,0.00172,149,0,0,0,0,1,0,0,54.86,-8.66,-54.78,8.85,0,0,0,0
6114,6204,0.01029,0.04585,0.00672,149,0,0,0,0,1,0,0,-53.6,-7.28,53.91,7.98,0,0,0,0
6114,6261,0.00516,0.03097,0.0042,98,0,0,0,0,1,0,0,-16.94,-12.71,16.96,12.43,0,0,0,0
6159,6115,0.00432,0.02954,0.00503,221,0,0,0,0,1,0,0,60.46,19.86,-60.29,-19.18,0,0,0,0
6159,6115,0.00432,0.02954,0.00503,221,0,0,0,0,1,0,0,60.46,19.86,-60.29,-19.18,0,0,0,0
6115,6191,0.0085,0.03718,0.00566,149,0,0,0,0,1,0,0,-48.43,4.78,48.63,-4.46,0,0,0,0
6115,6225,0.0095,0.05707,0.00774,98,0,0,0,0,1,0,0,6.35,6.57,-6.34,-7.29,0,0,0,0
6115,6250,0.00313,0.01394,0.00204,149,0,0,0,0,1,0,0,31.53,-10.13,-31.5,10.08,0,0,0,0
6181,6116,0.01119,0.06392,0.00961,98,0,0,0,0,1,0,0,39.56,12.78,-39.37,-12.66,0,0,0,0
6119,6118,0.00021,0.01219,0,1133,0,0,1,0,1,0,0,-519.85,-116.84,520.43,150.79,0,0,0,0
6118,6349,9e-05,0.00182,0.12727,2768,0,0,0,0,1,0,0,-18.59,-151.88,18.6,138.8,0,0,0,0
6120,6119,0.00056,0.0289,0,350,0,0,1,0,1,0,0,-196.59,-29.59,196.81,41.05,0,0,0,0
6120,6119,0.00056,0.0289,0,350,0,0,1,0,1,0,0,-196.59,-29.59,196.81,41.05,0,0,0,0
6119,6354,0.00095,0.00925,0.01779,548,0,0,0,0,1,0,0,126.54,22.27,-126.38,-22.57,0,0,0,0
6290,6120,0.00336,0.02297,0.00391,221,0,0,0,0,1,0,0,-115.69,1.7,116.15,1.02,0,0,0,0
6290,6120,0.00336,0.02297,0.00391,221,0,0,0,0,1,0,0,-115.69,1.7,116.15,1.02,0,0,0,0
6121,6174,0.00587,0.03351,0.00504,98,0,0,0,0,1,0,0,12.7,9.34,-12.69,-9.76,0,0,0,0
6121,6179,0.0239,0.05842,0.00765,98,0,0,0,0,1,0,0,1.9,-3.46,-1.89,2.68,0,0,0,0
6220,6121,0.0032,0.02187,0.00372,221,0,0,0,0,1,0,0,79.18,-27.01,-78.96,28.14,0,0,0,0
6220,6121,0.0032,0.02187,0.00372,221,0,0,0,0,1,0,0,79.18,-27.01,-78.96,28.14,0,0,0,0
6122,6327,0.03109,0.07602,0.00995,98,0,0,0,0,1,0,0,4.88,-11.33,-4.84,10.41,0,0,0,0
7337,6122,0.02322,0.13264,0.01993,98,0,0,0,0,1,0,0,27.77,-5.89,-27.59,4.89,0,0,0,0
6233,6123,0.00405,0.02315,0.00348,98,0,0,0,0,1,0,0,-23.22,-5.77,23.24,5.57,0,0,0,0
6124,6131,0.01842,0.07644,0.01297,149,0,0,0,0,1,0,0,77.56,-1.75,-76.46,5,0,0,0,0
6191,6124,0.00835,0.05393,0.01029,221,0,0,0,0,1,0,0,-68.7,2.52,69.1,-1.01,0,0,0,0
6124,6314,0.01906,0.08338,0.0127,149,0,0,0,0,1,0,0,67.38,-12.44,-66.5,15.01,0,0,0,0
6180,6125,0.00599,0.02482,0.00421,149,0,0,0,0,1,0,0,-89.35,13.35,89.85,-11.73,0,0,0,0
6125,6322,0.01845,0.08069,0.01229,149,0,0,0,0,1,0,0,-92.44,11,94.04,-5.23,0,0,0,0
6126,6130,0.00394,0.01755,0.00257,221,0,0,0,0,1,0,0,-31.54,-3.51,31.58,3.44,0,0,0,0
6126,6176,0.00718,0.05004,0.00818,221,0,0,0,0,1,0,0,-20.65,-13.84,20.69,13.33,0,0,0,0
6126,6176,0.00718,0.05004,0.00818,221,0,0,0,0,1,0,0,-20.65,-13.84,20.69,13.33,0,0,0,0
6126,6313,0.00918,0.0551,0.00748,98,0,0,0,0,1,0,0,21.73,-10.14,-21.68,9.72,0,0,0,0
6127,6237,0.01441,0.08233,0.01237,98,0,0,0,0,1,0,0,6.12,-8.53,-6.11,7.36,0,0,0,0
6338,6127,0.01299,0.07418,0.01115,98,0,0,0,0,1,0,0,0.43,-10.84,-0.41,9.81,0,0,0,0
6127,8102,0.03512,0.08585,0.01124,98,0,0,0,0,1,0,0,-30.94,0.98,31.28,-1.3,0,0,0,0
6128,6276,0.01619,0.03957,0.00518,200,0,0,0,0,1,0,0,-3.02,-16.89,3.07,16.49,0,0,0,0
6129,6309,0.02452,0.10724,0.01633,149,0,0,0,0,1,0,0,-39.05,-0.93,39.42,0.9,0,0,0,0
6129,6336,0.01251,0.07513,0.0102,98,0,0,0,0,1,0,0,29.19,-1.86,-29.08,1.47,0,0,0,0
6130,6230,0.0041,0.035,0.0058,230,0,0,0,0,1,0,0,-73.87,-24.81,74.12,26.37,0,0,0,0
6130,6231,0.00525,0.02339,0.00343,149,0,0,0,0,1,0,0,28.9,17.58,-28.84,-17.64,0,0,0,0
6131,6251,0.02579,0.06305,0.00826,109.76,0,0,0,0,1,0,0,32.61,-17.42,-32.25,17.47,0,0,0,0
6132,6137,0.00931,0.05592,0.00759,98,0,0,0,0,1,0,0,29.11,-7.09,-29.03,6.88,0,0,0,0
6175,6132,0.00341,0.01491,0.00227,250,0,0,0,0,1,0,0,94.17,12.4,-93.85,-11.25,0,0,0,0
6190,6133,0.01462,0.06065,0.01029,149,0,0,0,0,1,0,0,83.25,-14.84,-82.25,17.94,0,0,0,0
6134,6140,0.01102,0.04818,0.00734,149,0,0,0,0,1,0,0,-33.04,19.84,33.2,-19.9,0,0,0,0
6134,6358,0.01529,0.06688,0.01019,149,0,0,0,0,1,0,0,25.42,-22,-25.26,21.64,0,0,0,0
6195,6135,0.018,0.07467,0.01267,149,0,0,0,0,1,0,0,-37.18,-7.68,37.44,7.49,0,0,0,0
6358,6136,0.00974,0.04339,0.00636,221,0,0,0,0,1,0,0,-29.65,52.1,29.98,-51.28,0,0,0,0
6137,6184,0.01801,0.04326,0.00587,102.9,0,0,0,0,1,0,0,-34.75,8.29,34.99,-8.29,0,0,0,0
6137,6217,0.00779,0.01906,0.0025,98,0,0,0,0,1,0,0,21.6,-27.12,-21.5,27.11,0,0,0,0
6157,6138,0.03762,0.09196,0.01204,98,0,0,0,0,1,0,0,1.87,-8.13,-1.85,6.95,0,0,0,0
6138,6286,0.02051,0.0914,0.0134,149,0,0,0,0,1,0,0,-25.83,-14.8,26.01,14.17,0,0,0,0
